dataset,method,base_method,centrality,proportion,ri,ch,fm,v,dbs,ss
Engine1_norm,SSKISOMAP_betweenness_centrality_p40,SSKISOMAP,betweenness,40,0.5768957556384302,0.7455442866957334,0.5261209177422289,0.6027536429548079,0.15207916667505603,0.6833438647054084
Engine1_norm,SSKISOMAP_betweenness_centrality_p50,SSKISOMAP,betweenness,50,0.2622979932516426,0.5301088362573415,0.3054202454999581,0.29124074305990205,0.08344289316607362,0.6272417479766182
Engine1_norm,SSKISOMAP_betweenness_centrality_p60,SSKISOMAP,betweenness,60,0.6458000355176703,0.47268930277508414,0.7495660175681834,0.5447385728443292,0.03883472461637838,0.6644478483176578
Engine1_norm,SSKISOMAP_betweenness_centrality_p70,SSKISOMAP,betweenness,70,0.7605221097496004,0.9345148424674496,0.7672966711026632,1.0,0.020883785014893356,0.9546641711980351
Engine1_norm,SSKISOMAP_betweenness_centrality_p80,SSKISOMAP,betweenness,80,0.1058426567217192,0.6043934563811758,0.3801167676617097,0.585092550951896,0.004491978858841837,0.66711581747086
Engine1_norm,SSKISOMAP_betweenness_centrality_p90,SSKISOMAP,betweenness,90,0.22953294263896337,0.7634071618681072,0.3996322007576351,0.8193748209413898,0.057724226918911284,0.69922440555209
Engine1_norm,SSKISOMAP_betweenness_centrality_p100,SSKISOMAP,betweenness,100,0.11117030722784592,0.5942079183204273,0.39104003608926974,0.657609113843316,0.000543091882288392,0.6691918171444179
Engine1_norm,SSKISOMAP_degree_centrality_p10,SSKISOMAP,degree,10,0.29515183803942485,0.29827200987206026,0.4298111034758838,0.637023922736025,0.1192078692780281,0.5612390372650946
Engine1_norm,SSKISOMAP_degree_centrality_p20,SSKISOMAP,degree,20,0.7735748534896113,0.46170390191411276,0.7694838143735431,0.9551766094570528,0.10497691934023434,0.6698314080164752
Engine1_norm,SSKISOMAP_degree_centrality_p30,SSKISOMAP,degree,30,0.6057538625466172,0.4518881805504055,0.6705090492196168,0.7709758157018335,0.08513848941640849,0.5903967208888327
Engine1_norm,SSKISOMAP_degree_centrality_p40,SSKISOMAP,degree,40,0.1591191617829871,0.4893985273844605,0.3350838245264717,0.5214479643753659,0.0550251629285731,0.7181469946656575
Engine1_norm,SSKISOMAP_degree_centrality_p50,SSKISOMAP,degree,50,0.12946190729888116,0.46632348678454494,0.32590956693272904,0.4883906472807463,0.04705329714647957,0.6742930133435133
Engine1_norm,SSKISOMAP_degree_centrality_p60,SSKISOMAP,degree,60,0.15103889184869504,0.4603232330352357,0.3060259182074809,0.441238210032689,0.05581361689199842,0.6995180715537137
Engine1_norm,SSKISOMAP_degree_centrality_p70,SSKISOMAP,degree,70,0.1506837151482864,0.4835065233134908,0.27184479550560603,0.3735045446193224,0.05884681622860291,0.6699915780630742
Engine1_norm,SSKISOMAP_degree_centrality_p80,SSKISOMAP,degree,80,0.36627597229621767,0.3435857324337027,0.38320531614987063,0.3954038320163478,0.14724688355990717,0.4465846349867386
Engine1_norm,SSKISOMAP_degree_centrality_p90,SSKISOMAP,degree,90,0.34665245959865026,0.5314265902120454,0.37144877277889826,0.5858386612332441,0.1372819368293084,0.5625154394767561
Engine1_norm,SSKISOMAP_degree_centrality_p100,SSKISOMAP,degree,100,0.6437577694903215,0.9506496989906916,0.6838876725952027,0.861109860870549,0.0,1.0
Engine1_norm,SSKISOMAP_closeness_centrality_p10,SSKISOMAP,closeness,10,0.9746936600958979,0.28247344618619863,1.0,0.9844867119447466,0.1214709836781997,0.44333068098095957
Engine1_norm,SSKISOMAP_closeness_centrality_p20,SSKISOMAP,closeness,20,0.25253063399041037,0.3832659276554141,0.3836897206849373,0.6223816685370813,0.12311681721359727,0.5480571803942053
Engine1_norm,SSKISOMAP_closeness_centrality_p30,SSKISOMAP,closeness,30,0.23370626886876256,0.46442725902909654,0.3659611440051902,0.507561913102572,0.0842921404155732,0.5891867050182603
Engine1_norm,SSKISOMAP_closeness_centrality_p40,SSKISOMAP,closeness,40,0.11134789557805061,0.3785707167935079,0.39978023218595365,0.6502223879097765,0.07995129978604311,0.6197669583762565
Engine1_norm,SSKISOMAP_closeness_centrality_p50,SSKISOMAP,closeness,50,0.08541999644823287,0.3377525842802243,0.4009136932955721,0.6139215170994338,0.07805226664978221,0.5953948240469811
Engine1_norm,SSKISOMAP_closeness_centrality_p60,SSKISOMAP,closeness,60,0.23246315041733268,0.6276855826844958,0.36480339939134715,0.5064744693883643,0.05765085433227982,0.7026308193476176
Engine1_norm,SSKISOMAP_closeness_centrality_p70,SSKISOMAP,closeness,70,0.7200319659030371,0.45968854104668505,0.7002090214965058,0.7055445779617645,0.11466030687744887,0.5899408851269584
Engine1_norm,SSKISOMAP_closeness_centrality_p80,SSKISOMAP,closeness,80,0.6942816551234241,0.5563890074806815,0.663027978068611,0.6328997120945896,0.08483716416426917,0.6816897330278937
Engine1_norm,SSKISOMAP_closeness_centrality_p90,SSKISOMAP,closeness,90,0.09554253240987441,0.6273298239582816,0.371085096660865,0.5264472289739329,0.015930160856427834,0.6690270674339021
Engine1_norm,SSKISOMAP_closeness_centrality_p100,SSKISOMAP,closeness,100,0.4113834132480912,0.7672261167881543,0.40843746833540584,0.6157428845451116,0.11575272197260042,0.752517960910043
Engine1_norm,SSKISOMAP_eigenvector_centrality_p10,SSKISOMAP,eigenvector,10,0.1704848161960578,0.308350132859904,0.36290873756203673,0.5471274992404014,0.10422257557803083,0.6140413259180604
Engine1_norm,SSKISOMAP_eigenvector_centrality_p20,SSKISOMAP,eigenvector,20,0.10868407032498689,0.34352828974958227,0.38785739297624455,0.6569855503201628,0.07397380910386663,0.7029442559410563
Engine1_norm,SSKISOMAP_eigenvector_centrality_p30,SSKISOMAP,eigenvector,30,0.07991475759190218,0.5005757884765719,0.38538208893244963,0.6199191195504472,0.05281512160944701,0.7937767809825332
Engine1_norm,SSKISOMAP_eigenvector_centrality_p40,SSKISOMAP,eigenvector,40,0.11383413248090965,0.6078443397293561,0.39444277390517335,0.6582919692748149,0.061529385647460695,0.8452376705920844
Engine1_norm,SSKISOMAP_eigenvector_centrality_p50,SSKISOMAP,eigenvector,50,0.13647664713194801,0.5799481528072082,0.39787042320662774,0.6866045523429982,0.06849915589675211,0.8138551505035275
Engine1_norm,SSKISOMAP_eigenvector_centrality_p60,SSKISOMAP,eigenvector,60,0.23184159119161774,0.4520939796343276,0.3642576822046666,0.4953996856080184,0.09926728081043133,0.6773511579554989
Engine1_norm,SSKISOMAP_eigenvector_centrality_p70,SSKISOMAP,eigenvector,70,0.08772864500088794,1.0,0.33354046338873444,0.4562834972104524,0.03795387909963801,0.8714663585110632
Engine1_norm,SSKISOMAP_eigenvector_centrality_p80,SSKISOMAP,eigenvector,80,0.7068016338128223,0.4812351412520175,0.6794860216115103,0.6025114422614393,0.07973175021359236,0.6470960498067208
Engine1_norm,SSKISOMAP_eigenvector_centrality_p90,SSKISOMAP,eigenvector,90,0.22074231930385405,0.35531993802578243,0.5358411793946167,0.6845698502059551,0.12878819045304235,0.6205910105139119
Engine1_norm,SSKISOMAP_eigenvector_centrality_p100,SSKISOMAP,eigenvector,100,0.0,0.8416869387896181,0.0,0.0,0.05420366650956769,0.8034592062303725
Engine1_norm,KISOMAP,KISOMAP,,,1.0,0.4540164788088247,0.992232906544481,0.8696043358647049,0.16873314751889987,0.7551486344847469
Engine1_norm,UMAP,UMAP,,,0.2708222340614456,0.8812740896863459,0.4174231938570402,0.6470252728527577,0.03160273647708245,0.7783009498727188
Engine1_norm,TSNE,TSNE,,,0.33102468478067876,0.3726489621524446,0.43599552223569804,0.6106436721468103,0.13282581156921844,0.3879859027614198
Engine1_norm,LLE,LLE,,,0.4169774462795242,0.09497436150001239,0.566940847235043,0.5468060483187532,0.28584523244934346,0.39658206247289507
Engine1_norm,SE,SE,,,0.6144556917066242,0.45535960713992696,0.6607187453734749,0.7947024600739071,0.07902127209641552,0.7923985593367563
Engine1_norm,KPCA,KPCA,,,0.5249511632036938,0.08914372668583741,0.6307297801086529,0.6153632899139215,1.0,0.3329719393513173
Engine1_norm,LDA,LDA,,,0.01331912626531715,0.15526408160298458,0.4024435856285891,0.5203321598969272,0.15154580415452082,0.43506043094968416
Engine1_norm,PLS,PLS,,,0.2905345409341147,0.2581688934418403,0.4149502021892768,0.756568869103133,0.16474075313358041,0.44913841191251086
leukemia_norm,RAW,RAW,,,0.20833333333333334,0.012183901788470354,0.1983106972668087,0.16638390912309695,1.0,0.0
leukemia_norm,ISOMAP,ISOMAP,,,0.03921568627450979,0.047078206630507075,0.09451765560907506,0.12826740376719173,0.7089267204869714,0.2751811808328586
leukemia_norm,SSKISOMAP_betweenness_centrality_p10,SSKISOMAP,betweenness,10,0.2941176470588235,0.2905814355271121,0.2923088602349559,0.22118012853830535,0.28329743753880926,0.5585463308265115
leukemia_norm,SSKISOMAP_betweenness_centrality_p20,SSKISOMAP,betweenness,20,0.03921568627450979,0.1940614804664768,0.13858354797285993,0.23395269099840163,0.24725812308992054,0.49387104992226977
leukemia_norm,SSKISOMAP_betweenness_centrality_p30,SSKISOMAP,betweenness,30,0.20833333333333334,0.3410483814821801,0.1983106972668087,0.16638390912309695,0.2796161487021816,0.600633290063081
leukemia_norm,SSKISOMAP_betweenness_centrality_p40,SSKISOMAP,betweenness,40,0.2941176470588235,0.22753189960076278,0.36933408278061236,0.1839856638997209,0.23449542982085686,0.5277849933836198
leukemia_norm,SSKISOMAP_betweenness_centrality_p50,SSKISOMAP,betweenness,50,0.35947712418300654,0.40934661462243943,0.3645340707269406,0.2660168556315729,0.2103808269687518,0.7223030907051908
leukemia_norm,SSKISOMAP_betweenness_centrality_p60,SSKISOMAP,betweenness,60,0.09803921568627443,0.5904593743637607,0.085029485262357,0.0982076221833945,0.15583294760522337,0.8243804348195072
leukemia_norm,SSKISOMAP_betweenness_centrality_p70,SSKISOMAP,betweenness,70,0.35947712418300654,0.6666430330384923,0.3645340707269406,0.2660168556315729,0.10935738894825714,0.8782630355307016
leukemia_norm,SSKISOMAP_betweenness_centrality_p80,SSKISOMAP,betweenness,80,0.2941176470588235,0.7822431537008961,0.2923088602349559,0.22118012853830535,0.09019216755530893,0.9175632319652487
leukemia_norm,SSKISOMAP_betweenness_centrality_p90,SSKISOMAP,betweenness,90,0.0,0.43077322990791117,0.22065368559019682,0.13663525223399964,0.049577094189818954,0.925458524040779
leukemia_norm,SSKISOMAP_betweenness_centrality_p100,SSKISOMAP,betweenness,100,0.35947712418300654,0.8694439158238093,0.3645340707269406,0.2660168556315729,0.06956414049336936,0.9614104367628604
leukemia_norm,SSKISOMAP_degree_centrality_p10,SSKISOMAP,degree,10,0.23529411764705888,0.3644834151613231,0.23343863376332838,0.17057767514007946,0.24990679659921022,0.6068428994126129
leukemia_norm,SSKISOMAP_degree_centrality_p20,SSKISOMAP,degree,20,0.3259803921568628,0.30408857822320295,0.3357264570148577,0.2313382018977417,0.2549684000671831,0.5906086993529993
leukemia_norm,SSKISOMAP_degree_centrality_p30,SSKISOMAP,degree,30,0.0,0.15362687725222404,0.022132532111974364,0.012107763782427998,0.36795384242638474,0.3344306527873455
leukemia_norm,SSKISOMAP_degree_centrality_p40,SSKISOMAP,degree,40,0.01225490196078426,0.045921302956629564,0.2820434755593976,0.10063210599544341,0.1545113011605554,0.37021789778991576
leukemia_norm,SSKISOMAP_degree_centrality_p50,SSKISOMAP,degree,50,0.2941176470588235,0.3930824542361123,0.2923088602349559,0.22118012853830535,0.23742782728797082,0.6471622614515942
leukemia_norm,SSKISOMAP_degree_centrality_p60,SSKISOMAP,degree,60,0.23529411764705888,0.231372293339286,0.29679773183165403,0.13482773696974634,0.299339710666325,0.5742891330539341
leukemia_norm,SSKISOMAP_degree_centrality_p70,SSKISOMAP,degree,70,0.2941176470588235,0.46192940842774555,0.2923088602349559,0.22118012853830535,0.20301122795761736,0.7098814848263597
leukemia_norm,SSKISOMAP_degree_centrality_p80,SSKISOMAP,degree,80,0.35947712418300654,0.7152269509589657,0.3645340707269406,0.2660168556315729,0.10544333734622696,0.9043766979799738
leukemia_norm,SSKISOMAP_degree_centrality_p90,SSKISOMAP,degree,90,0.35947712418300654,0.817717874357786,0.3645340707269406,0.2660168556315729,0.0768448281436142,0.9437154916871091
leukemia_norm,SSKISOMAP_degree_centrality_p100,SSKISOMAP,degree,100,0.15931372549019607,0.30107505809513246,0.19949034366481255,0.08295967034331421,0.2520040575008594,0.7221190287921538
leukemia_norm,SSKISOMAP_closeness_centrality_p10,SSKISOMAP,closeness,10,0.2638888888888888,0.3315092550350388,0.2746371900027839,0.17894279192522117,0.24794959679604714,0.6025172349808066
leukemia_norm,SSKISOMAP_closeness_centrality_p20,SSKISOMAP,closeness,20,0.431372549019608,0.30141696849673894,0.44356712306445295,0.3199696350916658,0.27511032683967784,0.5815208998052898
leukemia_norm,SSKISOMAP_closeness_centrality_p30,SSKISOMAP,closeness,30,0.3259803921568628,0.30200281498772114,0.32752424871768626,0.2426199247677741,0.30558662612567855,0.5585034297894239
leukemia_norm,SSKISOMAP_closeness_centrality_p40,SSKISOMAP,closeness,40,0.39460784313725483,0.3072941536983683,0.40324617318609685,0.2916727215706621,0.26535251880677835,0.5961875226368892
leukemia_norm,SSKISOMAP_closeness_centrality_p50,SSKISOMAP,closeness,50,0.13725490196078433,0.3716562923945185,0.12344636114032763,0.12263542629406164,0.2379915125506168,0.6620511769251722
leukemia_norm,SSKISOMAP_closeness_centrality_p60,SSKISOMAP,closeness,60,0.35947712418300654,0.4082236153830196,0.3645340707269406,0.2660168556315729,0.18908267265614898,0.7152575550177471
leukemia_norm,SSKISOMAP_closeness_centrality_p70,SSKISOMAP,closeness,70,0.0024509803921567825,0.19062551979426595,0.23947028020517142,0.12475571424152336,0.06878200962441981,0.7318059347957401
leukemia_norm,SSKISOMAP_closeness_centrality_p80,SSKISOMAP,closeness,80,0.35947712418300654,0.5257989929609499,0.3645340707269406,0.2660168556315729,0.13358102831063492,0.8241776857243904
leukemia_norm,SSKISOMAP_closeness_centrality_p90,SSKISOMAP,closeness,90,0.35947712418300654,0.7741895175527191,0.3645340707269406,0.2660168556315729,0.08353435046862909,0.9228172817418814
leukemia_norm,SSKISOMAP_closeness_centrality_p100,SSKISOMAP,closeness,100,0.20833333333333334,0.5743444513483564,0.1983106972668087,0.16638390912309695,0.16168707943740507,0.8211535606414267
leukemia_norm,SSKISOMAP_eigenvector_centrality_p10,SSKISOMAP,eigenvector,10,0.20833333333333334,0.40307718421380123,0.21036990927027036,0.14289782554400818,0.22409708255990402,0.6413114323250071
leukemia_norm,SSKISOMAP_eigenvector_centrality_p20,SSKISOMAP,eigenvector,20,0.20833333333333334,0.3899284493864561,0.21036990927027036,0.14289782554400818,0.233797295672094,0.6331499769415607
leukemia_norm,SSKISOMAP_eigenvector_centrality_p30,SSKISOMAP,eigenvector,30,0.23529411764705888,0.34344495539649156,0.23343863376332838,0.17057767514007946,0.276668178298893,0.5833394110115137
leukemia_norm,SSKISOMAP_eigenvector_centrality_p40,SSKISOMAP,eigenvector,40,0.1168300653594772,0.12344504452677235,0.14322471985075017,0.23109176502034212,0.427633063447735,0.3123396531944444
leukemia_norm,SSKISOMAP_eigenvector_centrality_p50,SSKISOMAP,eigenvector,50,0.431372549019608,0.3378140798214782,0.44356712306445295,0.3199696350916658,0.2545287715006007,0.6572299220571737
leukemia_norm,SSKISOMAP_eigenvector_centrality_p60,SSKISOMAP,eigenvector,60,0.1168300653594772,0.0,0.10305457902010705,0.09791512522370865,0.9858532614035711,0.145290014711871
leukemia_norm,SSKISOMAP_eigenvector_centrality_p70,SSKISOMAP,eigenvector,70,0.3259803921568628,0.5718931675297902,0.32752424871768626,0.2426199247677741,0.1228557216948944,0.8383764874481812
leukemia_norm,SSKISOMAP_eigenvector_centrality_p80,SSKISOMAP,eigenvector,80,0.35947712418300654,0.7743880026598957,0.3645340707269406,0.2660168556315729,0.088167399137052,0.9220839705084957
leukemia_norm,SSKISOMAP_eigenvector_centrality_p90,SSKISOMAP,eigenvector,90,0.2638888888888888,0.5552977423324327,0.25897779137467086,0.20145438515063738,0.1586801302494701,0.8135217025610343
leukemia_norm,SSKISOMAP_eigenvector_centrality_p100,SSKISOMAP,eigenvector,100,0.20833333333333334,0.5743444513483564,0.1983106972668087,0.16638390912309695,0.16168707943740507,0.8211535606414267
leukemia_norm,KISOMAP,KISOMAP,,,0.3259803921568628,0.29694722902715626,0.35833761680798243,0.2167514883957046,0.4746215779086361,0.5429825751491405
leukemia_norm,UMAP,UMAP,,,0.01225490196078426,0.40100367694818867,0.0,0.016288526778045306,0.23099922443656737,0.6582549203363989
leukemia_norm,TSNE,TSNE,,,0.23529411764705888,0.3181818074607555,0.23343863376332838,0.17057767514007946,0.27795253046171364,0.5462089942578876
leukemia_norm,LLE,LLE,,,0.08088235294117649,0.05439748281673077,0.370727536628311,0.0,0.541029130535627,0.8364252989773511
leukemia_norm,SE,SE,,,0.006535947712418279,0.23965333593867946,0.25995634233678516,0.11277730490509476,0.0,0.8860048514033875
leukemia_norm,KPCA,KPCA,,,0.01225490196078426,0.04073365486416164,0.2820434755593976,0.10063210599544341,0.26144602994265076,0.43707440050035495
leukemia_norm,LDA,LDA,,,1.0,0.9999999999999999,1.0,1.0,0.05682812387810968,0.9999999999999996
leukemia_norm,PLS,PLS,,,1.0,1.0,1.0,1.0,0.05682812387810988,1.0
wisconsin_norm,RAW,RAW,,,0.26470588235294107,0.003993587779316463,0.14258459502579865,0.2944031046352609,1.0,0.0
wisconsin_norm,ISOMAP,ISOMAP,,,0.528492647058823,0.28473707599127135,0.24813580499754123,0.47519727706134024,0.2403255466342268,0.49390857456712456
wisconsin_norm,SSKISOMAP_betweenness_centrality_p10,SSKISOMAP,betweenness,10,0.6691176470588234,0.2660718296049173,0.2945261871805277,0.6685491974849049,0.2688382600370801,0.4206562204256967
wisconsin_norm,SSKISOMAP_betweenness_centrality_p20,SSKISOMAP,betweenness,20,0.20588235294117577,0.22812145301094158,0.07859532873093036,0.210063486318378,0.29024013283544375,0.38498111134739066
wisconsin_norm,SSKISOMAP_betweenness_centrality_p30,SSKISOMAP,betweenness,30,0.15441176470588158,0.36773915093701065,0.21875562363636158,0.22570950062781164,0.14586854624835172,0.5748396779875149
wisconsin_norm,SSKISOMAP_betweenness_centrality_p40,SSKISOMAP,betweenness,40,0.33088235294117563,0.374611837782967,0.3215977965032891,0.46027146331303953,0.16151465587561672,0.6279135867965226
wisconsin_norm,SSKISOMAP_betweenness_centrality_p50,SSKISOMAP,betweenness,50,0.04411764705882399,0.6060512989166553,0.37180277564344727,0.11947691568205247,0.015910817626946454,0.7888531889895324
wisconsin_norm,SSKISOMAP_betweenness_centrality_p60,SSKISOMAP,betweenness,60,0.04411764705882399,0.5332645325546709,0.5967192455143108,0.013221744192290148,0.014222250712538818,0.8428105541244231
wisconsin_norm,SSKISOMAP_betweenness_centrality_p70,SSKISOMAP,betweenness,70,0.26470588235294107,0.8802450409760743,0.2245251357466859,0.3397977720061547,0.018397111869583482,0.957322744285484
wisconsin_norm,SSKISOMAP_betweenness_centrality_p80,SSKISOMAP,betweenness,80,0.09099264705882347,0.7395601945586501,0.11666711855050038,0.12515938752355132,0.051338978143373064,0.9472085882709395
wisconsin_norm,SSKISOMAP_betweenness_centrality_p90,SSKISOMAP,betweenness,90,0.07352941176470665,0.8503432790618353,0.2894430989165117,0.14680170036807066,0.005732634944627215,0.8967206803017909
wisconsin_norm,SSKISOMAP_betweenness_centrality_p100,SSKISOMAP,betweenness,100,0.05790441176470619,0.8600296822328303,0.12077898706431014,0.089412975823768,0.028744335803144533,0.9917147150064526
wisconsin_norm,SSKISOMAP_degree_centrality_p10,SSKISOMAP,degree,10,0.29687500000000017,0.19853309004179942,0.22916279780616128,0.24929774689378775,0.3288859485871577,0.45501194564230807
wisconsin_norm,SSKISOMAP_degree_centrality_p20,SSKISOMAP,degree,20,0.29687500000000017,0.12816556080969876,0.13159974712349293,0.30955754951317027,0.4194976448376298,0.29510864211239385
wisconsin_norm,SSKISOMAP_degree_centrality_p30,SSKISOMAP,degree,30,0.007352941176470188,0.3730495514685564,0.6235319100872277,0.0018040489830939532,0.07835765860268756,0.6911531011310794
wisconsin_norm,SSKISOMAP_degree_centrality_p40,SSKISOMAP,degree,40,0.20588235294117577,0.24140414680426997,0.4083043395733481,0.37165829416542223,0.17774593679058817,0.4210590808950889
wisconsin_norm,SSKISOMAP_degree_centrality_p50,SSKISOMAP,degree,50,0.23437500000000025,0.3207147499180461,0.37435655505948795,0.3883585920791667,0.1652172075568749,0.5924861551858749
wisconsin_norm,SSKISOMAP_degree_centrality_p60,SSKISOMAP,degree,60,0.02205882352941152,0.1326865971215609,1.0,0.28622111188699934,0.04241785453790108,0.48429851929480844
wisconsin_norm,SSKISOMAP_degree_centrality_p70,SSKISOMAP,degree,70,0.33088235294117563,0.48150747196861954,0.2977414803629889,0.44471923116322204,0.1336146518259098,0.766604290693007
wisconsin_norm,SSKISOMAP_degree_centrality_p80,SSKISOMAP,degree,80,0.04411764705882399,0.5627601916404381,0.2766082926309172,0.10051845010403224,0.10085820125039087,0.7903730427223277
wisconsin_norm,SSKISOMAP_degree_centrality_p90,SSKISOMAP,degree,90,0.032169117647059105,0.5301268452660975,0.6125538354723116,0.005605875614226077,0.028403958086658108,0.854747965717062
wisconsin_norm,SSKISOMAP_degree_centrality_p100,SSKISOMAP,degree,100,0.33088235294117563,0.9903268934132305,0.1862624413646035,0.3729824059327201,0.016344172613834626,1.0
wisconsin_norm,SSKISOMAP_closeness_centrality_p10,SSKISOMAP,closeness,10,0.20588235294117577,0.23531788729389488,0.07018001047190726,0.18944890527032862,0.2903598319780392,0.4457921598161372
wisconsin_norm,SSKISOMAP_closeness_centrality_p20,SSKISOMAP,closeness,20,0.007352941176470188,0.25566584702369144,0.5411786936273413,0.0008619667670202629,0.13783764903223622,0.5424217433138714
wisconsin_norm,SSKISOMAP_closeness_centrality_p30,SSKISOMAP,closeness,30,0.0,0.26701890740151596,0.5381666167035165,0.011027572293547703,0.1305875400084206,0.5551635947337893
wisconsin_norm,SSKISOMAP_closeness_centrality_p40,SSKISOMAP,closeness,40,0.15441176470588158,0.21376158241104531,0.1959310423359318,0.11749399377895314,0.3283303855825747,0.44104832417854056
wisconsin_norm,SSKISOMAP_closeness_centrality_p50,SSKISOMAP,closeness,50,0.0137867647058822,0.0,0.0,0.019456522868656498,0.9787465655001432,0.13154319234151635
wisconsin_norm,SSKISOMAP_closeness_centrality_p60,SSKISOMAP,closeness,60,0.05790441176470619,0.4697352108029436,0.29761667264042446,0.12584133325798455,0.06626211131859416,0.7123710019065507
wisconsin_norm,SSKISOMAP_closeness_centrality_p70,SSKISOMAP,closeness,70,0.09099264705882347,0.5492227774155548,0.2824706045828689,0.16916540742069144,0.07071847576753461,0.7560809669490335
wisconsin_norm,SSKISOMAP_closeness_centrality_p80,SSKISOMAP,closeness,80,0.26470588235294107,0.6500296405693456,0.1558031665633171,0.3022193330907147,0.061428247038757856,0.853206596795235
wisconsin_norm,SSKISOMAP_closeness_centrality_p90,SSKISOMAP,closeness,90,0.11029411764705854,0.8117978065054027,0.2767096865434899,0.19290592611512428,0.0,0.9022208606046325
wisconsin_norm,SSKISOMAP_closeness_centrality_p100,SSKISOMAP,closeness,100,0.33088235294117563,0.9903268934132305,0.1862624413646035,0.3729824059327201,0.016344172613834626,1.0
wisconsin_norm,SSKISOMAP_eigenvector_centrality_p10,SSKISOMAP,eigenvector,10,0.0137867647058822,0.3313890224741695,0.5239519849111299,0.0,0.13662789307463494,0.609510078355837
wisconsin_norm,SSKISOMAP_eigenvector_centrality_p20,SSKISOMAP,eigenvector,20,0.007352941176470188,0.3437039177276857,0.5817912840097119,0.0012805549357424002,0.1242485513688697,0.6476004790167545
wisconsin_norm,SSKISOMAP_eigenvector_centrality_p30,SSKISOMAP,eigenvector,30,0.007352941176470188,0.3728649441092348,0.5817912840097119,0.0012805549357424002,0.10091971433810831,0.6781042824032597
wisconsin_norm,SSKISOMAP_eigenvector_centrality_p40,SSKISOMAP,eigenvector,40,0.29687500000000017,0.3412772694986894,0.4015352634162397,0.47772801352708283,0.11972484412391671,0.6043184841290731
wisconsin_norm,SSKISOMAP_eigenvector_centrality_p50,SSKISOMAP,eigenvector,50,0.4852941176470582,0.335620340314248,0.2234454511316038,0.5042705261593651,0.2112928540286383,0.46022759135988384
wisconsin_norm,SSKISOMAP_eigenvector_centrality_p60,SSKISOMAP,eigenvector,60,0.09099264705882347,0.4581815608526946,0.2824706045828689,0.16916540742069144,0.06837106942833868,0.714233550091084
wisconsin_norm,SSKISOMAP_eigenvector_centrality_p70,SSKISOMAP,eigenvector,70,0.09099264705882347,0.4709417048684248,0.3429196524285185,0.18673759588738506,0.05664872984628579,0.7530037176886997
wisconsin_norm,SSKISOMAP_eigenvector_centrality_p80,SSKISOMAP,eigenvector,80,0.40441176470588136,0.7203431979231236,0.30845000457101224,0.518126049526185,0.03172000409111715,0.9098455580377962
wisconsin_norm,SSKISOMAP_eigenvector_centrality_p90,SSKISOMAP,eigenvector,90,0.17922794117646954,0.8148452770958196,0.07690894312411929,0.19079019086176494,0.036523789020175904,0.9298780183583332
wisconsin_norm,SSKISOMAP_eigenvector_centrality_p100,SSKISOMAP,eigenvector,100,0.17922794117646954,1.0,0.06342902031215228,0.1815031284092281,0.011746528082674427,0.9954091503009761
wisconsin_norm,KISOMAP,KISOMAP,,,0.6691176470588234,0.33488282134163705,0.2945261871805277,0.6170309926985468,0.2630971930075976,0.5274768275540747
wisconsin_norm,UMAP,UMAP,,,0.4439338235294116,0.35005674330203984,0.18281451955955702,0.43406948351965513,0.2314380011574211,0.5381151230821672
wisconsin_norm,TSNE,TSNE,,,0.40441176470588136,0.34795920416127374,0.16292016061583525,0.3924354512374967,0.2278854228571561,0.5340873412260181
wisconsin_norm,LLE,LLE,,,0.007352941176470188,0.22116569010486173,0.5017246152399436,0.05985888923798789,0.2548237555161419,0.7265586061418647
wisconsin_norm,SE,SE,,,0.33088235294117563,0.3511857360126135,0.12691188594422878,0.31113238810405625,0.20878341616948443,0.6750200636323151
wisconsin_norm,KPCA,KPCA,,,0.40441176470588136,0.19888785661657385,0.23468735753707162,0.3521416450841538,0.2994785600607996,0.4034613246299213
wisconsin_norm,LDA,LDA,,,1.0,0.9734688487986054,0.4487625146445253,1.0,0.013703526867146126,0.8976282586479144
wisconsin_norm,PLS,PLS,,,1.0,0.9734688487986058,0.4487625146445253,1.0,0.013703526867146078,0.8976282586479146
fri_c4_250_100_norm,RAW,RAW,,,0.35227272727272657,0.0,0.6728792586993155,0.2666471024564554,1.0,0.0
fri_c4_250_100_norm,ISOMAP,ISOMAP,,,0.7159090909090892,0.09716156568249594,0.19879265922487427,0.7759997607546839,0.3666193682249546,0.3381942227725117
fri_c4_250_100_norm,SSKISOMAP_betweenness_centrality_p10,SSKISOMAP,betweenness,10,0.5664335664335649,0.13358393915944694,0.19637166593515012,0.556563433144561,0.2842885932931945,0.45171146557988917
fri_c4_250_100_norm,SSKISOMAP_betweenness_centrality_p20,SSKISOMAP,betweenness,20,0.6145104895104879,0.18638649602796536,0.21701612007405136,0.5993422359963587,0.23094920485948406,0.5409091843961978
fri_c4_250_100_norm,SSKISOMAP_betweenness_centrality_p30,SSKISOMAP,betweenness,30,0.07692307692307553,0.12774028842359833,0.8659725623091818,0.014312163823878815,0.20064087567013109,0.6944429150270583
fri_c4_250_100_norm,SSKISOMAP_betweenness_centrality_p40,SSKISOMAP,betweenness,40,0.6643356643356616,0.30951855986243937,0.23844218556849842,0.6439893193832783,0.13380878688652603,0.7411058553176461
